threshold,auc,tp,fp,tn,fn,accuracy,precision,recall,fpr
0.271,0.5192640422107949,52757.0,28046.0,2637.0,2626.0,0.6436,0.6529,0.9526,0.9141
0.272,0.519412689615072,52750.0,28033.0,2650.0,2633.0,0.6437,0.653,0.9525,0.9136
0.273,0.5195001271184554,52729.0,28016.0,2667.0,2654.0,0.6436,0.653,0.9521,0.9131
0.274,0.5195131279331022,52716.0,28008.0,2675.0,2667.0,0.6436,0.653,0.9518,0.9128
0.275,0.5195551992578118,52699.0,27996.0,2687.0,2684.0,0.6435,0.6531,0.9515,0.9124
0.276,0.5196534252158707,52681.0,27980.0,2703.0,2702.0,0.6435,0.6531,0.9512,0.9119
0.277,0.5197534115875098,52665.0,27965.0,2718.0,2718.0,0.6435,0.6532,0.9509,0.9114
0.278,0.5198498771319886,52645.0,27948.0,2735.0,2738.0,0.6435,0.6532,0.9506,0.9109
0.279,0.5199263002075006,52630.0,27935.0,2748.0,2753.0,0.6434,0.6533,0.9503,0.9104
0.28,0.5199573571043388,52619.0,27927.0,2756.0,2764.0,0.6434,0.6533,0.9501,0.9102
0.281,0.51991907995197,52557.0,27895.0,2788.0,2826.0,0.6431,0.6533,0.949,0.9091
0.282,0.520000784268222,52548.0,27885.0,2798.0,2835.0,0.6431,0.6533,0.9488,0.9088
0.283,0.5201531784728548,52536.0,27869.0,2814.0,2847.0,0.6431,0.6534,0.9486,0.9083
0.284,0.5202639532991695,52523.0,27855.0,2828.0,2860.0,0.6431,0.6534,0.9484,0.9078
0.285,0.5203150526649746,52507.0,27843.0,2840.0,2876.0,0.6431,0.6535,0.9481,0.9074
0.286,0.5203388419342971,52497.0,27836.0,2847.0,2886.0,0.643,0.6535,0.9479,0.9072
0.287,0.5203357730535284,52475.0,27824.0,2859.0,2908.0,0.6429,0.6535,0.9475,0.9068
0.288,0.5203685903639466,52466.0,27817.0,2866.0,2917.0,0.6429,0.6535,0.9473,0.9066
0.289,0.5203617746828222,52449.0,27808.0,2875.0,2934.0,0.6428,0.6535,0.947,0.9063
0.29,0.5203875503389204,52432.0,27797.0,2886.0,2951.0,0.6427,0.6535,0.9467,0.9059
0.291,0.520497242671242,52390.0,27767.0,2916.0,2993.0,0.6426,0.6536,0.946,0.905
0.292,0.5205445952366914,52379.0,27758.0,2925.0,3004.0,0.6426,0.6536,0.9458,0.9047
0.293,0.5204999069776044,52356.0,27748.0,2935.0,3027.0,0.6424,0.6536,0.9453,0.9043
0.294,0.5205778644935009,52352.0,27741.0,2942.0,3031.0,0.6425,0.6536,0.9453,0.9041
0.295,0.5208315535369613,52344.0,27721.0,2962.0,3039.0,0.6426,0.6538,0.9451,0.9035
0.296,0.5208320054833525,52326.0,27711.0,2972.0,3057.0,0.6425,0.6538,0.9448,0.9031
0.297,0.5209192170135403,52314.0,27699.0,2984.0,3069.0,0.6425,0.6538,0.9446,0.9027
0.298,0.5209031473181247,52305.0,27695.0,2988.0,3078.0,0.6424,0.6538,0.9444,0.9026
0.299,0.520952260297154,52296.0,27687.0,2996.0,3087.0,0.6424,0.6538,0.9443,0.9024
0.3,0.5210484998684375,52285.0,27675.0,3008.0,3098.0,0.6424,0.6539,0.9441,0.902
0.301,0.5212236008483997,52234.0,27636.0,3047.0,3149.0,0.6423,0.654,0.9431,0.9007
0.302,0.5211859542436328,52219.0,27630.0,3053.0,3164.0,0.6422,0.654,0.9429,0.9005
0.303,0.5214942634800583,52199.0,27600.0,3083.0,3184.0,0.6423,0.6541,0.9425,0.8995
0.304,0.5215363348047678,52182.0,27588.0,3095.0,3201.0,0.6423,0.6542,0.9422,0.8991
0.305,0.5215566032469303,52168.0,27579.0,3104.0,3215.0,0.6422,0.6542,0.9419,0.8988
0.306,0.5216618708593094,52158.0,27567.0,3116.0,3225.0,0.6422,0.6542,0.9418,0.8984
0.307,0.5217057025975987,52143.0,27556.0,3127.0,3240.0,0.6422,0.6542,0.9415,0.8981
0.308,0.5217766184591752,52131.0,27545.0,3138.0,3252.0,0.6422,0.6543,0.9413,0.8977
0.309,0.5218475343207516,52119.0,27534.0,3149.0,3264.0,0.6422,0.6543,0.9411,0.8974
0.31,0.5219001681269411,52114.0,27528.0,3155.0,3269.0,0.6422,0.6544,0.941,0.8972
0.311,0.5222650839431074,52075.0,27484.0,3199.0,3308.0,0.6422,0.6545,0.9403,0.8957
0.312,0.5222151144432805,52046.0,27471.0,3212.0,3337.0,0.642,0.6545,0.9397,0.8953
0.313,0.522436438122714,52029.0,27448.0,3235.0,3354.0,0.6421,0.6546,0.9394,0.8946
0.314,0.5225273964532573,52012.0,27433.0,3250.0,3371.0,0.6421,0.6547,0.9391,0.8941
0.315,0.5225025246899417,51993.0,27424.0,3259.0,3390.0,0.642,0.6547,0.9388,0.8938
0.316,0.5225844549793893,51975.0,27409.0,3274.0,3408.0,0.6419,0.6547,0.9385,0.8933
0.317,0.522780454949116,51957.0,27387.0,3296.0,3426.0,0.642,0.6548,0.9381,0.8926
0.318,0.5227954421505385,51937.0,27375.0,3308.0,3446.0,0.6419,0.6548,0.9378,0.8922
0.319,0.5229300062461757,51914.0,27354.0,3329.0,3469.0,0.6419,0.6549,0.9374,0.8915
0.32,0.5230843868375842,51895.0,27334.0,3349.0,3488.0,0.6419,0.655,0.937,0.8909
0.321,0.5232266705071281,51853.0,27302.0,3381.0,3530.0,0.6418,0.6551,0.9363,0.8898
0.322,0.5233211496648316,51840.0,27289.0,3394.0,3543.0,0.6418,0.6551,0.936,0.8894
0.323,0.5234193756228905,51822.0,27273.0,3410.0,3561.0,0.6417,0.6552,0.9357,0.8889
0.324,0.5235283900356251,51807.0,27258.0,3425.0,3576.0,0.6417,0.6552,0.9354,0.8884
0.325,0.5234781945626025,51787.0,27250.0,3433.0,3596.0,0.6416,0.6552,0.9351,0.8881
0.326,0.5235834621749814,51777.0,27238.0,3445.0,3606.0,0.6416,0.6553,0.9349,0.8877
0.327,0.5236200262857553,51763.0,27228.0,3455.0,3620.0,0.6416,0.6553,0.9346,0.8874
0.328,0.5237814485314837,51752.0,27212.0,3471.0,3631.0,0.6416,0.6554,0.9344,0.8869
0.329,0.5237475487270724,51732.0,27203.0,3480.0,3651.0,0.6415,0.6554,0.9341,0.8866
0.33,0.5238743932488026,51728.0,27193.0,3490.0,3655.0,0.6416,0.6554,0.934,0.8863
0.331,0.5242049573141665,51687.0,27150.0,3533.0,3696.0,0.6416,0.6556,0.9333,0.8849
0.332,0.5242780855357141,51659.0,27130.0,3553.0,3724.0,0.6415,0.6557,0.9328,0.8842
0.333,0.5242858051096211,51640.0,27119.0,3564.0,3743.0,0.6414,0.6557,0.9324,0.8838
0.334,0.5243351440618461,51622.0,27106.0,3577.0,3761.0,0.6414,0.6557,0.9321,0.8834
0.335,0.5244245679520051,51594.0,27085.0,3598.0,3789.0,0.6413,0.6558,0.9316,0.8827
0.336,0.5244683996902946,51579.0,27074.0,3609.0,3804.0,0.6412,0.6558,0.9313,0.8824
0.337,0.524535794724711,51563.0,27061.0,3622.0,3820.0,0.6412,0.6558,0.931,0.882
0.338,0.5246523027381568,51538.0,27040.0,3643.0,3845.0,0.6411,0.6559,0.9306,0.8813
0.339,0.5246888668489307,51524.0,27030.0,3653.0,3859.0,0.6411,0.6559,0.9303,0.8809
0.34,0.5249064437280087,51512.0,27010.0,3673.0,3871.0,0.6412,0.656,0.9301,0.8803
0.341,0.525023855634237,51451.0,26969.0,3714.0,3932.0,0.641,0.6561,0.929,0.879
0.342,0.5251436585016472,51439.0,26955.0,3728.0,3944.0,0.641,0.6562,0.9288,0.8785
0.343,0.5251623925034253,51414.0,26940.0,3743.0,3969.0,0.6409,0.6562,0.9283,0.878
0.344,0.5251428019808497,51401.0,26934.0,3749.0,3982.0,0.6408,0.6562,0.9281,0.8778
0.345,0.5252535768071643,51388.0,26920.0,3763.0,3995.0,0.6408,0.6562,0.9279,0.8774
0.346,0.5253899013163814,51367.0,26900.0,3783.0,4016.0,0.6408,0.6563,0.9275,0.8767
0.347,0.5254846064472805,51345.0,26882.0,3801.0,4038.0,0.6407,0.6564,0.9271,0.8761
0.348,0.5256775375362384,51305.0,26848.0,3835.0,4078.0,0.6407,0.6565,0.9264,0.875
0.349,0.5256200744357001,51286.0,26841.0,3842.0,4097.0,0.6405,0.6564,0.926,0.8748
0.35,0.5258178348190068,51270.0,26820.0,3863.0,4113.0,0.6406,0.6566,0.9257,0.8741
0.351,0.526005258694029,51233.0,26788.0,3895.0,4150.0,0.6405,0.6567,0.9251,0.8731
0.352,0.5258266842588918,51206.0,26784.0,3899.0,4177.0,0.6403,0.6566,0.9246,0.8729
0.353,0.5258181081641874,51187.0,26774.0,3909.0,4196.0,0.6402,0.6566,0.9242,0.8726
0.354,0.5258674471164125,51169.0,26761.0,3922.0,4214.0,0.6401,0.6566,0.9239,0.8722
0.355,0.5260451650307523,51158.0,26744.0,3939.0,4225.0,0.6402,0.6567,0.9237,0.8716
0.356,0.5261436169620068,51131.0,26723.0,3960.0,4252.0,0.6401,0.6568,0.9232,0.8709
0.357,0.5261892091138763,51118.0,26713.0,3970.0,4265.0,0.6401,0.6568,0.923,0.8706
0.358,0.5264052515525699,51095.0,26687.0,3996.0,4288.0,0.6401,0.6569,0.9226,0.8698
0.359,0.5264783797741176,51067.0,26667.0,4016.0,4316.0,0.64,0.6569,0.9221,0.8691
0.36,0.5265114230577314,51049.0,26655.0,4028.0,4334.0,0.6399,0.657,0.9217,0.8687
0.361,0.5270540567882375,50999.0,26594.0,4089.0,4384.0,0.6401,0.6573,0.9208,0.8667
0.362,0.5270236778109862,50983.0,26587.0,4096.0,4400.0,0.64,0.6573,0.9206,0.8665
0.363,0.527015553662673,50946.0,26567.0,4116.0,4437.0,0.6398,0.6573,0.9199,0.8659
0.364,0.5271571594126302,50931.0,26550.0,4133.0,4452.0,0.6398,0.6573,0.9196,0.8653
0.365,0.5272734414528805,50915.0,26534.0,4149.0,4468.0,0.6398,0.6574,0.9193,0.8648
0.366,0.5273914839067106,50901.0,26519.0,4164.0,4482.0,0.6398,0.6575,0.9191,0.8643
0.367,0.5275293428563123,50891.0,26505.0,4178.0,4492.0,0.6398,0.6575,0.9189,0.8638
0.368,0.5275949774771486,50873.0,26491.0,4192.0,4510.0,0.6398,0.6576,0.9186,0.8634
0.369,0.5274782908624921,50833.0,26476.0,4207.0,4550.0,0.6395,0.6575,0.9178,0.8629
0.37,0.5277379390662796,50804.0,26444.0,4239.0,4579.0,0.6395,0.6577,0.9173,0.8618
0.371,0.5280125744714895,50755.0,26400.0,4283.0,4628.0,0.6395,0.6578,0.9164,0.8604
0.372,0.5280511249690389,50734.0,26386.0,4297.0,4649.0,0.6394,0.6579,0.9161,0.86
0.373,0.5281599134085779,50728.0,26376.0,4307.0,4655.0,0.6395,0.6579,0.9159,0.8596
0.374,0.5287208291944709,50671.0,26310.0,4373.0,4712.0,0.6396,0.6582,0.9149,0.8575
0.375,0.5289296040056488,50649.0,26285.0,4398.0,4734.0,0.6396,0.6583,0.9145,0.8567
0.376,0.5290207883093878,50623.0,26265.0,4418.0,4760.0,0.6395,0.6584,0.9141,0.856
0.377,0.5290216922021704,50587.0,26245.0,4438.0,4796.0,0.6393,0.6584,0.9134,0.8554
0.378,0.529064215473271,50552.0,26223.0,4460.0,4831.0,0.6392,0.6584,0.9128,0.8546
0.379,0.5291153148390761,50536.0,26211.0,4472.0,4847.0,0.6391,0.6585,0.9125,0.8543
0.38,0.5292135407971351,50518.0,26195.0,4488.0,4865.0,0.6391,0.6585,0.9122,0.8537
0.381,0.5292362475724646,50479.0,26172.0,4511.0,4904.0,0.6389,0.6586,0.9115,0.853
0.382,0.5294740928937051,50453.0,26143.0,4540.0,4930.0,0.639,0.6587,0.911,0.852
0.383,0.5296956425463343,50427.0,26115.0,4568.0,4956.0,0.639,0.6588,0.9105,0.8511
0.384,0.5296943340791456,50407.0,26104.0,4579.0,4976.0,0.6389,0.6588,0.9102,0.8508
0.385,0.5297544614860463,50392.0,26092.0,4591.0,4991.0,0.6388,0.6589,0.9099,0.8504
0.386,0.5298148148661427,50368.0,26075.0,4608.0,5015.0,0.6388,0.6589,0.9094,0.8498
0.387,0.5298985055691703,50352.0,26061.0,4622.0,5031.0,0.6387,0.6589,0.9092,0.8494
0.388,0.5300914366581282,50312.0,26027.0,4656.0,5071.0,0.6387,0.6591,0.9084,0.8483
0.389,0.530129761182482,50300.0,26018.0,4665.0,5083.0,0.6386,0.6591,0.9082,0.848
0.39,0.5301934094165428,50289.0,26008.0,4675.0,5094.0,0.6386,0.6591,0.908,0.8476
0.391,0.5305206786279423,50235.0,25958.0,4725.0,5148.0,0.6386,0.6593,0.907,0.846
0.392,0.5305123285064335,50207.0,25943.0,4740.0,5176.0,0.6384,0.6593,0.9065,0.8455
0.393,0.5307373989862227,50185.0,25917.0,4766.0,5198.0,0.6385,0.6594,0.9061,0.8447
0.394,0.5309010335919224,50158.0,25892.0,4791.0,5225.0,0.6385,0.6595,0.9057,0.8439
0.395,0.5310118084182369,50145.0,25878.0,4805.0,5238.0,0.6385,0.6596,0.9054,0.8434
0.396,0.5311772034375167,50120.0,25854.0,4829.0,5263.0,0.6385,0.6597,0.905,0.8426
0.397,0.531175894970328,50100.0,25843.0,4840.0,5283.0,0.6383,0.6597,0.9046,0.8423
0.398,0.5313175007202852,50085.0,25826.0,4857.0,5298.0,0.6384,0.6598,0.9043,0.8417
0.399,0.5316909926311559,50065.0,25792.0,4891.0,5318.0,0.6385,0.66,0.904,0.8406
0.4,0.5317583876655723,50049.0,25779.0,4904.0,5334.0,0.6385,0.66,0.9037,0.8402
0.401,0.5319640935959815,50005.0,25742.0,4941.0,5378.0,0.6384,0.6602,0.9029,0.839
0.402,0.5319462634869858,49994.0,25737.0,4946.0,5389.0,0.6383,0.6602,0.9027,0.8388
0.403,0.5319416601658327,49961.0,25719.0,4964.0,5422.0,0.6382,0.6602,0.9021,0.8382
0.404,0.5321127883722436,49924.0,25688.0,4995.0,5459.0,0.6381,0.6603,0.9014,0.8372
0.405,0.5322779574183278,49908.0,25669.0,5014.0,5475.0,0.6381,0.6604,0.9011,0.8366
0.406,0.5323997466725137,49889.0,25651.0,5032.0,5494.0,0.6381,0.6604,0.9008,0.836
0.407,0.5327182138160131,49825.0,25596.0,5087.0,5558.0,0.638,0.6606,0.8996,0.8342
0.408,0.5329756496598292,49812.0,25573.0,5110.0,5571.0,0.6381,0.6608,0.8994,0.8335
0.409,0.5332954252705173,49768.0,25529.0,5154.0,5615.0,0.6381,0.661,0.8986,0.832
0.41,0.5335277633778223,49745.0,25502.0,5181.0,5638.0,0.6382,0.6611,0.8982,0.8311
0.411,0.5337096800389088,49711.0,25472.0,5211.0,5672.0,0.6381,0.6612,0.8976,0.8302
0.412,0.5337552721907783,49698.0,25462.0,5221.0,5685.0,0.6381,0.6612,0.8974,0.8298
0.413,0.5338988643275111,49676.0,25441.0,5242.0,5707.0,0.6381,0.6613,0.897,0.8292
0.414,0.5340768082150464,49656.0,25419.0,5264.0,5727.0,0.6381,0.6614,0.8966,0.8284
0.415,0.5342190918845906,49614.0,25387.0,5296.0,5769.0,0.638,0.6615,0.8958,0.8274
0.416,0.534291768159747,49604.0,25377.0,5306.0,5779.0,0.638,0.6616,0.8957,0.8271
0.417,0.5344007825724816,49589.0,25362.0,5321.0,5794.0,0.638,0.6616,0.8954,0.8266
0.418,0.5345170646127319,49573.0,25346.0,5337.0,5810.0,0.638,0.6617,0.8951,0.8261
0.419,0.5345679380053412,49566.0,25339.0,5344.0,5817.0,0.638,0.6617,0.895,0.8258
0.42,0.5347769387897149,49535.0,25309.0,5374.0,5848.0,0.638,0.6618,0.8944,0.8249
0.421,0.5349570950372214,49499.0,25278.0,5405.0,5884.0,0.6379,0.662,0.8938,0.8238
0.422,0.5351440669658525,49480.0,25256.0,5427.0,5903.0,0.638,0.6621,0.8934,0.8231
0.423,0.5353297304272947,49441.0,25223.0,5460.0,5942.0,0.6379,0.6622,0.8927,0.8221
0.424,0.5354733225640276,49419.0,25202.0,5481.0,5964.0,0.6379,0.6623,0.8923,0.8214
0.425,0.535522435543057,49410.0,25194.0,5489.0,5973.0,0.6379,0.6623,0.8922,0.8211
0.426,0.5357169010723992,49381.0,25166.0,5517.0,6002.0,0.6379,0.6624,0.8916,0.8202
0.427,0.535977001222578,49334.0,25124.0,5559.0,6049.0,0.6378,0.6626,0.8908,0.8188
0.428,0.5360752271806369,49316.0,25108.0,5575.0,6067.0,0.6378,0.6626,0.8905,0.8183
0.429,0.5361285389064132,49284.0,25087.0,5596.0,6099.0,0.6377,0.6627,0.8899,0.8176
0.43,0.5363155108350444,49265.0,25065.0,5618.0,6118.0,0.6377,0.6628,0.8895,0.8169
0.431,0.5366551029415036,49225.0,25022.0,5661.0,6158.0,0.6377,0.663,0.8888,0.8155
0.432,0.5367315260170158,49210.0,25009.0,5674.0,6173.0,0.6377,0.663,0.8885,0.8151
0.433,0.5367973866110478,49183.0,24990.0,5693.0,6200.0,0.6376,0.6631,0.8881,0.8145
0.434,0.5368374715489816,49173.0,24982.0,5701.0,6210.0,0.6376,0.6631,0.8879,0.8142
0.435,0.5371770636554412,49133.0,24939.0,5744.0,6250.0,0.6376,0.6633,0.8871,0.8128
0.436,0.5376613303926264,49100.0,24891.0,5792.0,6283.0,0.6378,0.6636,0.8866,0.8112
0.437,0.5378505146812287,49065.0,24860.0,5823.0,6318.0,0.6377,0.6637,0.8859,0.8102
0.438,0.538393600358126,48997.0,24789.0,5894.0,6386.0,0.6378,0.664,0.8847,0.8079
0.439,0.5384264176685443,48988.0,24782.0,5901.0,6395.0,0.6378,0.6641,0.8845,0.8077
0.44,0.5383834898230373,48967.0,24773.0,5910.0,6416.0,0.6376,0.664,0.8842,0.8074
0.441,0.5386526180143116,48921.0,24731.0,5952.0,6462.0,0.6376,0.6642,0.8833,0.806
0.442,0.5388107454060757,48897.0,24708.0,5975.0,6486.0,0.6376,0.6643,0.8829,0.8053
0.443,0.5387880860027313,48862.0,24690.0,5993.0,6521.0,0.6374,0.6643,0.8823,0.8047
0.444,0.5387982439098051,48818.0,24665.0,6018.0,6565.0,0.6371,0.6643,0.8815,0.8039
0.445,0.5389887366655961,48803.0,24645.0,6038.0,6580.0,0.6372,0.6645,0.8812,0.8032
0.446,0.5391092174525932,48764.0,24616.0,6067.0,6619.0,0.6371,0.6645,0.8805,0.8023
0.447,0.5396320346873281,48710.0,24554.0,6129.0,6673.0,0.6372,0.6649,0.8795,0.8002
0.448,0.5396708111580731,48680.0,24535.0,6148.0,6703.0,0.637,0.6649,0.879,0.7996
0.449,0.5398274041094528,48645.0,24506.0,6177.0,6738.0,0.637,0.665,0.8783,0.7987
0.45,0.5400907991135959,48611.0,24471.0,6212.0,6772.0,0.637,0.6652,0.8777,0.7975
0.451,0.5401679001086948,48569.0,24443.0,6240.0,6814.0,0.6368,0.6652,0.877,0.7966
0.452,0.5402515908117225,48553.0,24429.0,6254.0,6830.0,0.6368,0.6653,0.8767,0.7962
0.453,0.5402357470895025,48535.0,24420.0,6263.0,6848.0,0.6367,0.6653,0.8764,0.7959
0.454,0.5402604402516076,48489.0,24393.0,6290.0,6894.0,0.6365,0.6653,0.8755,0.795
0.455,0.5406216092674183,48455.0,24352.0,6331.0,6928.0,0.6366,0.6655,0.8749,0.7937
0.456,0.54055710451256,48428.0,24341.0,6342.0,6955.0,0.6364,0.6655,0.8744,0.7933
0.457,0.5407174442642954,48388.0,24309.0,6374.0,6995.0,0.6363,0.6656,0.8737,0.7923
0.458,0.540989867309534,48355.0,24274.0,6409.0,7028.0,0.6363,0.6658,0.8731,0.7911
0.459,0.5409945180026722,48314.0,24251.0,6432.0,7069.0,0.6361,0.6658,0.8724,0.7904
0.46,0.5409861678811634,48286.0,24236.0,6447.0,7097.0,0.6359,0.6658,0.8719,0.7899
0.461,0.5412993537839228,48216.0,24178.0,6505.0,7167.0,0.6358,0.666,0.8706,0.788
0.462,0.541450439521367,48184.0,24151.0,6532.0,7199.0,0.6357,0.6661,0.87,0.7871
0.463,0.5414039908487,48159.0,24140.0,6543.0,7224.0,0.6356,0.6661,0.8696,0.7868
0.464,0.5414986959795989,48137.0,24122.0,6561.0,7246.0,0.6355,0.6662,0.8692,0.7862
0.465,0.541613895525856,48092.0,24090.0,6593.0,7291.0,0.6354,0.6663,0.8684,0.7851
0.466,0.5416002641636073,48058.0,24072.0,6611.0,7325.0,0.6352,0.6663,0.8677,0.7845
0.467,0.541765659182887,48033.0,24048.0,6635.0,7350.0,0.6352,0.6664,0.8673,0.7838
0.468,0.541902661611691,47985.0,24013.0,6670.0,7398.0,0.635,0.6665,0.8664,0.7826
0.469,0.5421123403156514,47927.0,23968.0,6715.0,7456.0,0.6349,0.6666,0.8654,0.7811
0.47,0.5423812425337301,47890.0,23931.0,6752.0,7493.0,0.6349,0.6668,0.8647,0.7799
0.471,0.5429749756300414,47824.0,23858.0,6825.0,7559.0,0.635,0.6672,0.8635,0.7776
0.472,0.543136849822161,47795.0,23832.0,6851.0,7588.0,0.6349,0.6673,0.863,0.7767
0.473,0.5431177112459766,47764.0,23816.0,6867.0,7619.0,0.6348,0.6673,0.8624,0.7762
0.474,0.543363276141124,47719.0,23776.0,6907.0,7664.0,0.6347,0.6674,0.8616,0.7749
0.475,0.5435637008307932,47669.0,23736.0,6947.0,7714.0,0.6346,0.6676,0.8607,0.7736
0.476,0.5440015188953116,47611.0,23677.0,7006.0,7772.0,0.6346,0.6679,0.8597,0.7717
0.477,0.5439592689693915,47563.0,23653.0,7030.0,7820.0,0.6343,0.6679,0.8588,0.7709
0.478,0.5440724821288729,47525.0,23625.0,7058.0,7858.0,0.6342,0.668,0.8581,0.77
0.479,0.5465342214698994,47193.0,23290.0,7393.0,8190.0,0.6342,0.6696,0.8521,0.7591
0.48,0.5466564626704765,47156.0,23262.0,7421.0,8227.0,0.6341,0.6697,0.8515,0.7581
0.481,0.5468082263275075,47097.0,23220.0,7463.0,8286.0,0.6339,0.6698,0.8504,0.7568
0.482,0.5468036230063543,47064.0,23202.0,7481.0,8319.0,0.6338,0.6698,0.8498,0.7562
0.483,0.5466851759781178,47022.0,23186.0,7497.0,8361.0,0.6335,0.6698,0.849,0.7557
0.484,0.5467693186275367,46988.0,23162.0,7521.0,8395.0,0.6333,0.6698,0.8484,0.7549
0.485,0.5469510093154278,46963.0,23137.0,7546.0,8420.0,0.6333,0.6699,0.848,0.7541
0.486,0.54713491236329,46922.0,23103.0,7580.0,8461.0,0.6333,0.6701,0.8472,0.753
0.487,0.5471791960479708,46889.0,23082.0,7601.0,8494.0,0.6331,0.6701,0.8466,0.7523
0.488,0.5474573522803408,46844.0,23040.0,7643.0,8539.0,0.6331,0.6703,0.8458,0.7509
0.489,0.5475250206599378,46745.0,22981.0,7702.0,8638.0,0.6326,0.6704,0.844,0.749
0.49,0.547831842827964,46640.0,22904.0,7779.0,8743.0,0.6323,0.6707,0.8421,0.7465
0.491,0.5481756336811704,46577.0,22848.0,7835.0,8806.0,0.6322,0.6709,0.841,0.7446
0.492,0.5485693940342038,46543.0,22805.0,7878.0,8840.0,0.6323,0.6712,0.8404,0.7432
0.493,0.5492754363972139,46475.0,22724.0,7959.0,8908.0,0.6325,0.6716,0.8392,0.7406
0.494,0.5494525237639518,46417.0,22681.0,8002.0,8966.0,0.6323,0.6718,0.8381,0.7392
0.495,0.5494618251502281,46335.0,22635.0,8048.0,9048.0,0.6319,0.6718,0.8366,0.7377
0.496,0.5498159525117188,46293.0,22590.0,8093.0,9090.0,0.6319,0.6721,0.8359,0.7362
0.497,0.5500835462626087,46236.0,22542.0,8141.0,9147.0,0.6318,0.6722,0.8348,0.7347
0.498,0.5504922938170647,46182.0,22487.0,8196.0,9201.0,0.6318,0.6725,0.8339,0.7329
0.499,0.5508028154134614,46146.0,22448.0,8235.0,9237.0,0.6319,0.6727,0.8332,0.7316
0.5,0.5510922120468984,46086.0,22397.0,8286.0,9297.0,0.6317,0.673,0.8321,0.7299
0.501,0.5511534693197773,46026.0,22360.0,8323.0,9357.0,0.6315,0.673,0.831,0.7287
0.502,0.5521945004680938,45885.0,22218.0,8465.0,9498.0,0.6315,0.6738,0.8285,0.7241
0.503,0.552300220026864,45857.0,22196.0,8487.0,9526.0,0.6314,0.6738,0.828,0.7234
0.504,0.5533445460291448,45729.0,22061.0,8622.0,9654.0,0.6315,0.6746,0.8257,0.719
0.505,0.5533476622818986,45677.0,22032.0,8651.0,9706.0,0.6312,0.6746,0.8247,0.7181
0.506,0.5535177079943165,45611.0,21985.0,8698.0,9772.0,0.631,0.6748,0.8236,0.7165
0.507,0.553643921968445,45560.0,21949.0,8734.0,9823.0,0.6308,0.6749,0.8226,0.7153
0.508,0.5537806984240534,45521.0,21919.0,8764.0,9862.0,0.6307,0.675,0.8219,0.7144
0.509,0.5542344075827768,45407.0,21828.0,8855.0,9976.0,0.6305,0.6753,0.8199,0.7114
0.51,0.554493651212158,45322.0,21765.0,8918.0,10061.0,0.6302,0.6756,0.8183,0.7094
0.511,0.5545271938141481,45212.0,21702.0,8981.0,10171.0,0.6297,0.6757,0.8164,0.7073
0.512,0.5548175417123524,45042.0,21590.0,9093.0,10341.0,0.629,0.676,0.8133,0.7036
0.513,0.5548274736462306,45007.0,21570.0,9113.0,10376.0,0.6288,0.676,0.8127,0.703
0.514,0.5550961972630988,44905.0,21497.0,9186.0,10478.0,0.6285,0.6763,0.8108,0.7006
0.515,0.555164270217102,44862.0,21469.0,9214.0,10521.0,0.6283,0.6763,0.81,0.6997
0.516,0.5555263431256953,44792.0,21408.0,9275.0,10591.0,0.6282,0.6766,0.8088,0.6977
0.517,0.5557292061485313,44717.0,21354.0,9329.0,10666.0,0.628,0.6768,0.8074,0.696
0.518,0.5558518992954996,44662.0,21316.0,9367.0,10721.0,0.6278,0.6769,0.8064,0.6947
0.519,0.5563335490983076,44589.0,21246.0,9437.0,10794.0,0.6277,0.6773,0.8051,0.6924
0.52,0.5565328912939835,44510.0,21190.0,9493.0,10873.0,0.6275,0.6775,0.8037,0.6906
0.521,0.5569002454433168,44446.0,21132.0,9551.0,10937.0,0.6274,0.6778,0.8025,0.6887
0.522,0.5579192951078759,44243.0,20957.0,9726.0,11140.0,0.6271,0.6786,0.7989,0.683
0.523,0.5585769497834285,44083.0,20828.0,9855.0,11300.0,0.6267,0.6791,0.796,0.6788
0.524,0.5584547559548363,44046.0,20815.0,9868.0,11337.0,0.6264,0.6791,0.7953,0.6784
0.525,0.5588980812332904,43985.0,20754.0,9929.0,11398.0,0.6264,0.6794,0.7942,0.6764
0.526,0.5593962526779053,43903.0,20678.0,10005.0,11480.0,0.6264,0.6798,0.7927,0.6739
0.527,0.559326514054292,43796.0,20623.0,10060.0,11587.0,0.6258,0.6799,0.7908,0.6721
0.528,0.5594567008019716,43731.0,20579.0,10104.0,11652.0,0.6255,0.68,0.7896,0.6707
0.529,0.5597648314371866,43646.0,20513.0,10170.0,11737.0,0.6253,0.6803,0.7881,0.6685
0.53,0.5604621191042818,43494.0,20386.0,10297.0,11889.0,0.625,0.6809,0.7853,0.6644
0.531,0.5606982513839274,43392.0,20315.0,10368.0,11991.0,0.6246,0.6811,0.7835,0.6621
0.532,0.5610028611919824,43303.0,20247.0,10436.0,12080.0,0.6244,0.6814,0.7819,0.6599
0.533,0.5612169646158853,43213.0,20184.0,10499.0,12170.0,0.6241,0.6816,0.7803,0.6578
0.534,0.5613867843551076,43156.0,20142.0,10541.0,12227.0,0.6239,0.6818,0.7792,0.6565
0.535,0.5616856609760312,43079.0,20081.0,10602.0,12304.0,0.6237,0.6821,0.7778,0.6545
0.536,0.5621699750852017,42972.0,19992.0,10691.0,12411.0,0.6235,0.6825,0.7759,0.6516
