threshold,auc,tp,fp,tn,fn,accuracy,precision,recall,fpr
0.001,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.002,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.003,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.004,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.005,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.006,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.007,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.008,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.009,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.01,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.011,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.012,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.013,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.014,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.015,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.016,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.017,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.018,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.019,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.02,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.021,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.022,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.023,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.024,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.025,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.026,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.027,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.028,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.029,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.03,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.031,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.032,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.033,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.034,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.035,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.036,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.037,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.038,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.039,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.04,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.041,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.042,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.043,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.044,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.045,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.046,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.047,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.048,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.049,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.05,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.051,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.052,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.053,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.054,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.055,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.056,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.057,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.058,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.059,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.06,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.061,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.062,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.063,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.064,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.065,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.066,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.067,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.068,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.069,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.07,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.071,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.072,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.073,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.074,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.075,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.076,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.077,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.078,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.079,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.08,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.081,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.082,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.083,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.084,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.085,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.086,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.087,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.088,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.089,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.09,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.091,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.092,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.093,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.094,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.095,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.096,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.097,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.098,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.099,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.1,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.101,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.102,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.103,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.104,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.105,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.106,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.107,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.108,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.109,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.11,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.111,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.112,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.113,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.114,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.115,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.116,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.117,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.118,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.119,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.12,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.121,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.122,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.123,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.124,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.125,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.126,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.127,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.128,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.129,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.13,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.131,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.132,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.133,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.134,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.135,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.136,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.137,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.138,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.139,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.14,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.141,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.142,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.143,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.144,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.145,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.146,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.147,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.148,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.149,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.15,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.151,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.152,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.153,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.154,0.5,55383.0,30683.0,0.0,0.0,0.6435,0.6435,1.0,1.0
0.155,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.156,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.157,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.158,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.159,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.16,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.161,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.162,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.163,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.164,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.165,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.166,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.167,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.168,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.169,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.17,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.171,0.49999097195890435,55382.0,30683.0,0.0,1.0,0.6435,0.6435,1.0,1.0
0.172,0.5000072676275156,55382.0,30682.0,1.0,1.0,0.6435,0.6435,1.0,1.0
0.173,0.5000308309236425,55381.0,30680.0,3.0,2.0,0.6435,0.6435,1.0,0.9999
0.174,0.5000308309236425,55381.0,30680.0,3.0,2.0,0.6435,0.6435,1.0,0.9999
0.175,0.5000308309236425,55381.0,30680.0,3.0,2.0,0.6435,0.6435,1.0,0.9999
0.176,0.5000308309236425,55381.0,30680.0,3.0,2.0,0.6435,0.6435,1.0,0.9999
0.177,0.5000634222608651,55381.0,30678.0,5.0,2.0,0.6435,0.6435,1.0,0.9998
0.178,0.5000706898883808,55380.0,30677.0,6.0,3.0,0.6435,0.6435,0.9999,0.9998
0.179,0.5000706898883808,55380.0,30677.0,6.0,3.0,0.6435,0.6435,0.9999,0.9998
0.18,0.5000706898883808,55380.0,30677.0,6.0,3.0,0.6435,0.6435,0.9999,0.9998
0.181,0.5000706898883808,55380.0,30677.0,6.0,3.0,0.6435,0.6435,0.9999,0.9998
0.182,0.5000706898883808,55380.0,30677.0,6.0,3.0,0.6435,0.6435,0.9999,0.9998
0.183,0.500086985556992,55380.0,30676.0,7.0,3.0,0.6435,0.6435,0.9999,0.9998
0.184,0.5001195768942146,55380.0,30674.0,9.0,3.0,0.6436,0.6435,0.9999,0.9997
0.185,0.5001358725628259,55380.0,30673.0,10.0,3.0,0.6436,0.6436,0.9999,0.9997
0.186,0.5001684639000484,55380.0,30671.0,12.0,3.0,0.6436,0.6436,0.9999,0.9996
0.187,0.5001684639000484,55380.0,30671.0,12.0,3.0,0.6436,0.6436,0.9999,0.9996
0.188,0.5002010552372711,55380.0,30669.0,14.0,3.0,0.6436,0.6436,0.9999,0.9995
0.189,0.5002173509058824,55380.0,30668.0,15.0,3.0,0.6436,0.6436,0.9999,0.9995
0.19,0.5002083228647867,55379.0,30668.0,15.0,4.0,0.6436,0.6436,0.9999,0.9995
0.191,0.5002083228647867,55379.0,30668.0,15.0,4.0,0.6436,0.6436,0.9999,0.9995
0.192,0.5002083228647867,55379.0,30668.0,15.0,4.0,0.6436,0.6436,0.9999,0.9995
0.193,0.5002083228647867,55379.0,30668.0,15.0,4.0,0.6436,0.6436,0.9999,0.9995
0.194,0.5002083228647867,55379.0,30668.0,15.0,4.0,0.6436,0.6436,0.9999,0.9995
0.195,0.500224618533398,55379.0,30667.0,16.0,4.0,0.6436,0.6436,0.9999,0.9995
0.196,0.5002155904923024,55378.0,30667.0,16.0,5.0,0.6436,0.6436,0.9999,0.9995
0.197,0.5002155904923024,55378.0,30667.0,16.0,5.0,0.6436,0.6436,0.9999,0.9995
0.198,0.5002481818295249,55378.0,30665.0,18.0,5.0,0.6436,0.6436,0.9999,0.9994
0.199,0.5002644774981362,55378.0,30664.0,19.0,5.0,0.6437,0.6436,0.9999,0.9994
0.2,0.5002554494570406,55377.0,30664.0,19.0,6.0,0.6436,0.6436,0.9999,0.9994
0.201,0.5002554494570406,55377.0,30664.0,19.0,6.0,0.6436,0.6436,0.9999,0.9994
0.202,0.5002554494570406,55377.0,30664.0,19.0,6.0,0.6436,0.6436,0.9999,0.9994
0.203,0.5003043364628744,55377.0,30661.0,22.0,6.0,0.6437,0.6436,0.9999,0.9993
0.204,0.500336927800097,55377.0,30659.0,24.0,6.0,0.6437,0.6436,0.9999,0.9992
0.205,0.5004184061431534,55377.0,30654.0,29.0,6.0,0.6438,0.6437,0.9999,0.9991
0.206,0.5004509974803759,55377.0,30652.0,31.0,6.0,0.6438,0.6437,0.9999,0.999
0.207,0.5004419694392803,55376.0,30652.0,31.0,7.0,0.6438,0.6437,0.9999,0.999
0.208,0.5004419694392803,55376.0,30652.0,31.0,7.0,0.6438,0.6437,0.9999,0.999
0.209,0.5004582651078916,55376.0,30651.0,32.0,7.0,0.6438,0.6437,0.9999,0.999
0.21,0.5004728003629229,55374.0,30649.0,34.0,9.0,0.6438,0.6437,0.9998,0.9989
0.211,0.5004728003629229,55374.0,30649.0,34.0,9.0,0.6438,0.6437,0.9998,0.9989
0.212,0.5005216873687567,55374.0,30646.0,37.0,9.0,0.6438,0.6437,0.9998,0.9988
0.213,0.5005199269551767,55372.0,30645.0,38.0,11.0,0.6438,0.6437,0.9998,0.9988
0.214,0.5005199269551767,55372.0,30645.0,38.0,11.0,0.6438,0.6437,0.9998,0.9988
0.215,0.5005199269551767,55372.0,30645.0,38.0,11.0,0.6438,0.6437,0.9998,0.9988
0.216,0.5005199269551767,55372.0,30645.0,38.0,11.0,0.6438,0.6437,0.9998,0.9988
0.217,0.5005199269551767,55372.0,30645.0,38.0,11.0,0.6438,0.6437,0.9998,0.9988
0.218,0.5005199269551767,55372.0,30645.0,38.0,11.0,0.6438,0.6437,0.9998,0.9988
0.219,0.5005199269551767,55372.0,30645.0,38.0,11.0,0.6438,0.6437,0.9998,0.9988
0.22,0.5005199269551767,55372.0,30645.0,38.0,11.0,0.6438,0.6437,0.9998,0.9988
0.221,0.5005199269551767,55372.0,30645.0,38.0,11.0,0.6438,0.6437,0.9998,0.9988
0.222,0.500510898914081,55371.0,30645.0,38.0,12.0,0.6438,0.6437,0.9998,0.9988
0.223,0.5005271945826922,55371.0,30644.0,39.0,12.0,0.6438,0.6437,0.9998,0.9987
0.224,0.5005434902513035,55371.0,30643.0,40.0,12.0,0.6438,0.6437,0.9998,0.9987
0.225,0.5005434902513035,55371.0,30643.0,40.0,12.0,0.6438,0.6437,0.9998,0.9987
0.226,0.5005344622102079,55370.0,30643.0,40.0,13.0,0.6438,0.6437,0.9998,0.9987
0.227,0.5005344622102079,55370.0,30643.0,40.0,13.0,0.6438,0.6437,0.9998,0.9987
