,user_id,session_id,topic,sub_topic,learning_node,question_type_single,question_type_multichoice,question_difficulty_medium,question_difficulty_easy,question_difficulty_hard,question_difficulty_hots,ms_first_response_min,ms_first_response_mean,ms_first_response_max,is_correct_1,is_correct_0
312,448133538,24,7,4,38,152,0,152,0,0,0,2.0,10.973684210526315,114.0,94,58
313,451118731,6,2,6,11,82,0,21,61,0,0,9.0,912.6341463414634,9709.0,40,42
314,453499327,1,1,2,2,3,0,3,0,0,0,10.0,12.666666666666666,16.0,2,1
315,454409871,4,1,1,9,39,0,39,0,0,0,4.0,32.282051282051285,118.0,21,18
316,454642535,3,2,6,13,16,0,16,0,0,0,3.0,18.875,52.0,7,9
317,455032233,3,3,4,4,11,0,11,0,0,0,6.0,24.363636363636363,55.0,9,2
318,457525712,3,1,2,2,17,0,17,0,0,0,4.0,13.764705882352942,28.0,11,6
319,458675100,1,1,3,2,5,0,5,0,0,0,10.0,23.0,50.0,3,2
320,459609705,2,2,3,4,7,0,7,0,0,0,11.0,17.714285714285715,31.0,0,7
321,462675853,2,1,3,3,7,0,7,0,0,0,12.0,27.0,43.0,3,4
322,464016974,8,6,5,20,39,0,39,0,0,0,5.0,22.076923076923077,70.0,24,15
323,466322157,1,1,1,1,1,0,1,0,0,0,10.0,10.0,10.0,1,0
324,466328293,1,1,2,5,9,0,9,0,0,0,8.0,38.22222222222222,108.0,4,5
325,467314708,2,2,5,6,10,0,10,0,0,0,9.0,42.5,86.0,4,6
326,467538713,2,2,6,10,19,0,19,0,0,0,2.0,4.7368421052631575,17.0,4,15
327,468397023,4,3,6,9,23,0,17,6,0,0,7.0,48.0,192.0,15,8
328,468849929,1,1,1,1,3,0,3,0,0,0,7.0,24.0,44.0,1,2
329,469473178,1,1,1,3,5,0,5,0,0,0,3.0,8.6,15.0,3,2
330,471145004,42,14,8,48,126,0,120,6,0,0,2.0,8.365079365079366,48.0,62,64
331,471155098,1,1,2,2,3,0,3,0,0,0,9.0,22.0,43.0,1,2
332,472609928,1,1,1,4,8,0,8,0,0,0,4.0,7.25,17.0,3,5
333,474341392,5,2,2,4,16,0,16,0,0,0,6.0,30.125,95.0,13,3
334,475115110,3,1,3,4,10,0,10,0,0,0,7.0,35.5,83.0,4,6
335,475384123,1,1,1,6,12,0,12,0,0,0,4.0,37.833333333333336,150.0,12,0
336,477760037,2,1,2,2,2,0,2,0,0,0,5210.0,8865.0,12520.0,0,2
337,479130497,2,2,4,8,23,0,21,2,0,0,2.0,7.304347826086956,47.0,5,18
338,479530315,2,2,2,5,6,0,4,2,0,0,7.0,19.166666666666668,74.0,3,3
339,482168857,2,1,3,6,17,0,9,7,0,1,12.0,48.23529411764706,156.0,9,8
340,482570554,1,1,1,7,13,0,13,0,0,0,6.0,41.76923076923077,145.0,4,9
341,483714236,1,1,2,1,3,0,3,0,0,0,25.0,32.666666666666664,44.0,1,2
342,483857029,2,1,1,1,3,0,3,0,0,0,8.0,12.666666666666666,15.0,1,2
343,484420970,3,1,1,15,41,0,41,0,0,0,5.0,14.073170731707316,61.0,37,4
344,485252593,1,1,5,5,14,0,7,4,3,0,7.0,19.214285714285715,42.0,7,7
345,486370662,1,1,1,1,1,0,1,0,0,0,5.0,5.0,5.0,1,0
346,486856475,12,10,5,54,105,0,104,1,0,0,3.0,16.37142857142857,186.0,89,16
347,487946354,1,1,5,5,14,0,11,0,0,3,6.0,19.142857142857142,46.0,9,5
348,488074000,6,1,1,1,11,0,11,0,0,0,3.0,13.0,40.0,4,7
349,490958796,73,48,20,124,316,0,316,0,0,0,2.0,18.882911392405063,166.0,189,127
350,494678005,2,1,4,4,11,0,10,0,0,1,9.0,24.09090909090909,53.0,9,2
351,495468105,2,2,3,5,9,0,9,0,0,0,7.0,349.0,1889.0,9,0
352,495645465,1,1,1,3,5,0,5,0,0,0,7.0,8.6,11.0,5,0
353,496620613,11,7,6,42,76,0,76,0,0,0,4.0,19.36842105263158,69.0,53,23
354,497117529,7,5,7,31,49,0,48,1,0,0,2.0,24.346938775510203,133.0,24,25
355,498489998,14,9,7,32,52,0,49,2,0,1,6.0,23.423076923076923,78.0,32,20
356,501008023,1,1,3,2,6,0,6,0,0,0,2.0,3.1666666666666665,6.0,1,5
357,502898689,16,8,2,8,36,0,36,0,0,0,3.0,9.416666666666666,37.0,25,11
358,504671932,3,3,2,5,7,0,7,0,0,0,13.0,41.142857142857146,120.0,5,2
359,504938125,1,1,1,1,1,0,1,0,0,0,10.0,10.0,10.0,0,1
360,507072080,5,3,3,28,57,0,57,0,0,0,2390.0,9431.421052631578,55224.0,51,6
361,507506693,1,1,1,2,5,0,5,0,0,0,5.0,12.0,18.0,3,2
362,509911257,1,1,1,1,1,0,1,0,0,0,16.0,16.0,16.0,0,1
363,512558777,1,1,2,2,4,0,4,0,0,0,52.0,59.0,74.0,0,4
364,512992101,9,4,9,20,68,0,58,10,0,0,3.0,11.573529411764707,64.0,62,6
365,516833186,1,1,1,1,1,0,1,0,0,0,9.0,9.0,9.0,1,0
366,518207423,1,1,1,1,2,0,2,0,0,0,11.0,12.5,14.0,2,0
367,518624694,1,1,6,6,6,0,6,0,0,0,10.0,33.166666666666664,104.0,5,1
368,520201479,1,1,1,6,11,0,11,0,0,0,4.0,29.90909090909091,55.0,8,3
369,521400086,1,1,1,2,5,0,3,2,0,0,6.0,13.6,18.0,3,2
370,524733443,58,20,83,220,541,1,526,15,1,0,2.0,20.18819188191882,531.0,308,234
371,526566681,1,1,4,7,13,0,13,0,0,0,2.0,24.692307692307693,84.0,7,6
372,527029519,4,1,1,5,19,0,19,0,0,0,3.0,9.526315789473685,39.0,15,4
373,527254106,2,2,2,16,31,0,31,0,0,0,5.0,48.25806451612903,247.0,31,0
374,527433167,1,1,2,9,9,0,9,0,0,0,4.0,9.88888888888889,21.0,9,0
375,528873677,21,15,55,127,187,0,179,0,6,2,2.0,23.486631016042782,109.0,99,88
376,529281953,1,1,3,3,3,0,3,0,0,0,5.0,26.0,67.0,1,2
377,529380642,3,2,8,11,15,0,15,0,0,0,12.0,52.86666666666667,407.0,8,7
378,532192603,42,17,12,48,189,0,184,5,0,0,2.0,12.851851851851851,124.0,132,57
379,533976179,1,1,3,6,6,0,6,0,0,0,14.0,41.0,86.0,3,3
380,534213376,3,1,3,6,29,0,29,0,0,0,4.0,40.793103448275865,171.0,27,2
381,534294612,1,1,2,8,15,0,15,0,0,0,3.0,7.0,17.0,11,4
382,535508620,1,1,1,2,5,0,5,0,0,0,11.0,14.8,20.0,2,3
383,536237984,1,1,1,2,2,0,2,0,0,0,14.0,22.0,30.0,2,0
384,542978196,42,12,11,66,320,0,320,0,0,0,2.0,29.25,764.0,221,99
385,546018942,2,1,2,2,3,0,3,0,0,0,4.0,7.666666666666667,10.0,0,3
386,547744930,1,1,2,3,8,0,8,0,0,0,6.0,8.375,12.0,6,2
387,547756605,6,2,10,19,38,0,38,0,0,0,5.0,49.0,610.0,32,6
388,547779864,1,1,1,2,2,0,2,0,0,0,4512.0,13487.5,22463.0,1,1
389,548222561,2,2,4,4,9,0,8,0,1,0,9.0,16.0,33.0,8,1
390,550685832,6,4,7,20,36,0,36,0,0,0,2.0,42.02777777777778,185.0,19,17
391,555486610,3,3,2,10,20,0,20,0,0,0,6.0,19.35,38.0,10,10
392,556728033,8,4,3,17,59,0,58,1,0,0,2.0,16.35593220338983,146.0,55,4
393,558897578,3,2,4,4,12,0,12,0,0,0,3.0,16.25,48.0,4,8
394,561080008,2,1,2,2,3,0,3,0,0,0,14.0,28.333333333333332,51.0,0,3
395,561515200,1,1,3,5,14,0,14,0,0,0,13.0,43.214285714285715,103.0,11,3
396,563239985,1,1,1,2,4,0,4,0,0,0,11.0,28.5,51.0,0,4
397,564947551,1,1,1,3,5,0,5,0,0,0,46.0,125.2,229.0,5,0
398,567138689,2,2,3,5,12,0,9,2,0,1,9889.0,22405.5,96851.0,8,4
399,568114524,2,1,1,2,5,0,5,0,0,0,8.0,17.8,35.0,4,1
400,568481824,5,3,9,30,73,0,69,4,0,0,3.0,12.123287671232877,54.0,65,8
401,570087393,1,1,2,2,5,0,5,0,0,0,6.0,28.6,59.0,2,3
402,570221288,2,2,1,5,8,0,8,0,0,0,5.0,19.75,44.0,7,1
403,571271742,1,1,2,2,2,0,2,0,0,0,3.0,3.5,4.0,1,1
404,572778617,1,1,3,3,8,0,7,1,0,0,24549.0,56366.375,99810.0,7,1
405,573776167,1,1,1,1,1,0,1,0,0,0,16.0,16.0,16.0,1,0
406,576371890,2,1,4,6,15,0,14,1,0,0,4.0,9.0,19.0,3,12
407,577340939,2,2,5,7,9,0,9,0,0,0,8.0,18.0,40.0,6,3
408,579524229,8,5,2,35,81,0,81,0,0,0,4.0,22.864197530864196,79.0,57,24
409,580913194,1,1,2,2,2,0,2,0,0,0,14.0,15.5,17.0,1,1
410,582377004,10,5,5,11,29,0,29,0,0,0,2.0,5.724137931034483,9.0,22,7
411,585904565,11,6,3,21,37,0,37,0,0,0,3.0,23.37837837837838,107.0,19,18
412,586174923,3,2,7,20,44,0,44,0,0,0,5.0,21.90909090909091,54.0,27,17
413,587237915,1,1,1,1,5,0,5,0,0,0,14.0,18.0,31.0,1,4
414,589032064,3,2,11,18,23,0,23,0,0,0,6.0,29.0,89.0,4,19
415,589732235,8,2,13,22,43,0,43,0,0,0,3.0,13.093023255813954,32.0,29,14
416,590507299,1,1,1,1,1,0,1,0,0,0,26.0,26.0,26.0,0,1
417,590853644,5,4,15,19,23,0,23,0,0,0,2.0,3.739130434782609,10.0,6,17
418,591186961,3,3,14,22,35,0,35,0,0,0,2.0,10.571428571428571,47.0,17,18
419,592319401,1,1,2,3,5,0,5,0,0,0,11.0,20.2,29.0,2,3
420,593647695,1,1,2,3,8,0,6,1,0,1,10258.0,22346.875,55891.0,7,1
421,594473048,36,21,12,112,351,0,350,1,0,0,2.0,11.096866096866098,236.0,286,65
422,600395211,1,1,3,3,5,0,5,0,0,0,9.0,22.6,32.0,4,1
423,603504143,12,6,5,30,77,0,75,2,0,0,2.0,18.272727272727273,135.0,57,20
424,603720588,1,1,4,5,14,0,12,2,0,0,6.0,16.857142857142858,31.0,7,7
425,605153421,1,1,1,2,2,0,2,0,0,0,8.0,17.5,27.0,1,1
426,606176065,8,1,1,1,23,0,23,0,0,0,2.0,6.521739130434782,22.0,3,20
427,606479113,1,1,3,5,10,0,10,0,0,0,6.0,17.4,30.0,5,5
428,608365560,8,6,23,55,78,0,73,1,2,2,1582.0,20320.97435897436,137943.0,24,54
429,608775055,1,1,1,2,2,0,2,0,0,0,12.0,13.5,15.0,1,1
430,608787426,1,1,1,2,3,0,3,0,0,0,6.0,8.333333333333334,10.0,2,1
431,608833939,2,2,2,9,15,0,15,0,0,0,5.0,10.666666666666666,21.0,10,5
432,610158988,7,4,17,33,48,0,48,0,0,0,5.0,14.375,43.0,29,19
433,613137637,1,1,3,3,3,0,3,0,0,0,47.0,51.333333333333336,57.0,1,2
434,613446292,7,6,22,47,69,0,66,1,2,0,3.0,29.71014492753623,172.0,42,27
435,614681042,1,1,1,1,2,0,2,0,0,0,7.0,18.0,29.0,0,2
436,616129421,2,2,3,4,8,1,9,0,0,0,9.0,29.666666666666668,80.0,2,7
437,616277266,2,1,2,2,3,0,3,0,0,0,3.0,21.666666666666668,38.0,0,3
438,617965081,1,1,1,1,2,0,2,0,0,0,17.0,17.5,18.0,1,1
439,618662722,1,1,2,2,4,0,4,0,0,0,7.0,14.0,24.0,1,3
440,620141241,4,2,7,9,24,0,23,0,1,0,6.0,17.041666666666668,51.0,10,14
441,621006566,2,2,2,2,2,0,2,0,0,0,9.0,12.5,16.0,1,1
442,622527558,10,3,5,7,37,0,37,0,0,0,5.0,15.513513513513514,40.0,22,15
443,623612846,1,1,1,1,2,0,2,0,0,0,5.0,8.5,12.0,1,1
444,624167218,2,1,2,2,2,0,2,0,0,0,36.0,50.5,65.0,1,1
445,627995951,9,4,13,38,126,0,126,0,0,0,2.0,5.746031746031746,24.0,47,79
446,630684667,52,18,40,94,272,0,271,1,0,0,1.0,7.220588235294118,143.0,117,155
447,631755046,1,1,1,7,13,0,13,0,0,0,3.0,18.615384615384617,62.0,8,5
448,633345320,1,1,2,7,7,0,7,0,0,0,3.0,6.0,14.0,2,5
449,635453430,1,1,4,6,6,0,6,0,0,0,10.0,64.5,139.0,1,5
450,638597174,2,1,3,4,6,0,6,0,0,0,7.0,17.166666666666668,28.0,5,1
451,639615090,1,1,1,1,1,0,1,0,0,0,9.0,9.0,9.0,0,1
452,639869590,2,2,2,6,6,2,8,0,0,0,3.0,12.625,53.0,5,3
453,644353839,2,1,1,8,19,0,19,0,0,0,9.0,40.0,118.0,18,1
454,646156897,4,2,4,16,32,0,32,0,0,0,3.0,33.15625,138.0,12,20
455,650777563,2,2,1,14,14,0,14,0,0,0,5.0,22.5,59.0,9,5
456,650958839,7,4,7,24,58,0,58,0,0,0,4.0,18.913793103448278,110.0,34,24
457,651015089,11,4,3,12,41,0,39,2,0,0,2.0,6.780487804878049,22.0,24,17
458,652528773,1,1,3,6,6,0,6,0,0,0,2.0,7.5,25.0,2,4
459,652648646,3,2,2,12,25,0,25,0,0,0,6.0,19.6,50.0,18,7
460,653097622,1,1,3,4,7,0,6,0,0,1,11.0,19.571428571428573,33.0,4,3
461,655212594,1,1,1,2,5,0,5,0,0,0,3.0,11.0,30.0,2,3
462,655932696,1,1,5,5,15,0,12,0,0,3,6.0,51.86666666666667,151.0,6,9
463,657938414,1,1,2,2,2,0,2,0,0,0,43.0,59.0,75.0,2,0
464,658835137,3,3,5,8,14,0,14,0,0,0,3.0,27.642857142857142,117.0,4,10
465,659349726,4,4,3,9,25,0,25,0,0,0,5.0,14.84,56.0,19,6
466,660586898,1,1,2,2,4,0,4,0,0,0,38.0,54.5,77.0,0,4
467,666973067,3,2,4,11,21,0,21,0,0,0,3.0,8.047619047619047,28.0,16,5
468,667543294,1,1,1,7,13,0,13,0,0,0,10.0,22.307692307692307,62.0,13,0
469,670963469,1,1,2,3,5,0,5,0,0,0,2.0,17.8,78.0,1,4
470,671571337,2,2,3,3,7,0,7,0,0,0,12.0,50.285714285714285,174.0,1,6
471,671691200,4,2,2,5,13,0,10,3,0,0,4.0,7.153846153846154,13.0,11,2
472,672730268,2,2,7,14,27,0,27,0,0,0,4.0,23.962962962962962,98.0,23,4
473,673884315,2,1,2,4,11,0,11,0,0,0,4.0,17.0,49.0,9,2
474,676678017,5,2,1,15,41,0,41,0,0,0,5.0,15.24390243902439,50.0,25,16
475,679440329,1,1,1,1,1,0,1,0,0,0,37.0,37.0,37.0,0,1
476,679908165,1,1,1,1,2,0,2,0,0,0,27.0,33.0,39.0,1,1
477,680609825,4,1,4,4,21,0,21,0,0,0,2.0,13.571428571428571,120.0,5,16
478,681031883,4,3,12,16,24,0,24,0,0,0,3.0,18.0,33.0,17,7
479,683977722,11,8,4,30,63,0,62,1,0,0,3.0,18.285714285714285,51.0,44,19
480,684811009,10,5,5,20,35,0,35,0,0,0,3.0,20.6,66.0,26,9
481,687307868,1,1,1,2,2,0,2,0,0,0,16.0,17.0,18.0,1,1
482,690218590,15,12,4,22,75,0,74,1,0,0,2.0,7.173333333333333,20.0,68,7
483,694098498,4,1,7,8,35,0,30,0,2,3,6.0,27.0,70.0,20,15
484,694581734,1,1,2,2,6,0,6,0,0,0,2.0,12.0,18.0,2,4
485,695285956,2,1,2,1,3,0,2,1,0,0,4.0,12.0,18.0,1,2
486,696967622,8,7,6,16,33,0,33,0,0,0,4.0,19.575757575757574,78.0,21,12
487,700390288,5,4,24,48,56,0,55,1,0,0,2.0,15.053571428571429,94.0,29,27
488,700880231,5,1,1,6,10,0,10,0,0,0,5.0,15.4,30.0,4,6
489,702973948,2,2,2,3,6,0,6,0,0,0,2.0,3.3333333333333335,5.0,1,5
490,705076366,5,5,15,20,32,0,32,0,0,0,8696.0,22280.53125,50680.0,20,12
491,707769788,17,8,26,48,73,0,72,0,0,1,2.0,18.91780821917808,64.0,23,50
492,709479578,14,7,2,32,78,0,78,0,0,0,2.0,19.435897435897434,103.0,53,25
493,711809705,1,1,1,1,1,0,1,0,0,0,14.0,14.0,14.0,0,1
494,712299340,3,2,5,9,18,0,18,0,0,0,5.0,13.444444444444445,31.0,7,11
495,712921729,1,1,2,3,3,0,3,0,0,0,6.0,23.333333333333332,43.0,2,1
496,714008222,1,1,1,2,4,0,4,0,0,0,7.0,29.25,65.0,4,0
497,714064765,1,1,2,2,5,0,5,0,0,0,2.0,4.4,10.0,2,3
498,716690351,1,1,2,2,5,0,5,0,0,0,11.0,21.4,34.0,1,4
499,720434761,1,1,4,6,6,0,6,0,0,0,2.0,5.0,10.0,1,5
500,721725364,3,3,6,9,17,0,17,0,0,0,6.0,53.705882352941174,329.0,14,3
501,721968776,2,2,3,4,6,0,6,0,0,0,9.0,12.166666666666666,16.0,3,3
502,723019578,2,2,4,10,19,0,19,0,0,0,4.0,14.210526315789474,37.0,19,0
503,724932693,9,8,19,30,46,0,46,0,0,0,7.0,29.956521739130434,150.0,33,13
504,726260556,6,4,15,24,29,0,29,0,0,0,5.0,51.96551724137931,125.0,14,15
505,728893891,6,4,5,5,20,0,20,0,0,0,3.0,18.05,77.0,17,3
506,730422571,2,2,7,11,14,3,11,0,4,2,7.0,40.588235294117645,168.0,10,7
507,734462472,1,1,3,3,5,0,5,0,0,0,10110.0,16001.2,23961.0,3,2
508,735664264,7,6,20,54,78,0,78,0,0,0,2.0,34.58974358974359,326.0,42,36
509,735692763,1,1,1,3,5,0,5,0,0,0,11.0,41.4,72.0,3,2
510,738905538,1,1,1,1,2,0,2,0,0,0,17.0,28.0,39.0,1,1
511,739792064,1,1,2,2,4,0,4,0,0,0,4.0,11.0,21.0,2,2
512,741449983,2,2,12,24,24,0,24,0,0,0,4.0,27.125,175.0,16,8
513,742941361,2,2,2,13,25,0,25,0,0,0,4.0,21.24,59.0,18,7
514,744082870,1,1,1,1,1,0,1,0,0,0,18.0,18.0,18.0,0,1
515,746897164,1,1,1,11,11,0,11,0,0,0,2.0,7.090909090909091,39.0,3,8
516,746929393,1,1,1,1,1,0,1,0,0,0,36.0,36.0,36.0,0,1
517,748817919,2,1,3,3,11,0,10,0,1,0,2.0,11.727272727272727,41.0,8,3
518,748849850,1,1,2,3,8,0,6,0,1,1,13.0,23.875,41.0,4,4
519,749130281,31,11,4,67,176,0,175,1,0,0,3.0,15.028409090909092,59.0,133,43
520,750485032,1,1,3,6,6,0,6,0,0,0,60986.0,112690.33333333333,162558.0,4,2
521,751286176,2,1,1,1,3,0,3,0,0,0,7.0,8.666666666666666,10.0,2,1
522,751590747,2,1,2,3,5,0,5,0,0,0,4.0,6.0,8.0,1,4
523,753439516,11,4,2,30,92,0,92,0,0,0,2.0,28.57608695652174,164.0,40,52
524,754322129,1,1,1,3,5,0,5,0,0,0,6.0,49.8,103.0,1,4
525,754849171,2,1,2,6,12,0,12,0,0,0,11.0,26.75,46.0,6,6
526,755641328,2,1,2,2,4,0,4,0,0,0,20.0,44.25,72.0,1,3
527,756078921,10,7,5,15,33,0,33,0,0,0,2.0,7.96969696969697,17.0,19,14
528,758490220,12,4,4,12,68,0,68,0,0,0,3.0,11.294117647058824,59.0,45,23
529,758687232,7,5,4,21,45,0,43,2,0,0,2.0,16.733333333333334,58.0,26,19
530,759648973,5,4,9,14,36,0,32,4,0,0,2.0,8.61111111111111,29.0,17,19
531,761488812,12,1,3,12,70,0,65,5,0,0,4.0,24.642857142857142,113.0,63,7
532,762908640,2,2,7,15,15,0,15,0,0,0,8.0,16.4,40.0,8,7
533,765090082,3,3,8,11,19,0,18,0,1,0,6.0,34.0,89.0,9,10
534,765515945,1,1,1,1,1,0,1,0,0,0,43.0,43.0,43.0,1,0
535,767296038,6,4,2,27,61,0,61,0,0,0,3.0,9.60655737704918,34.0,55,6
536,767555270,10,5,8,29,77,0,77,0,0,0,1.0,15.74025974025974,126.0,31,46
537,769301048,2,1,1,7,15,0,15,0,0,0,5.0,18.333333333333332,42.0,12,3
538,770517889,7,4,3,19,41,0,41,0,0,0,3.0,14.512195121951219,62.0,35,6
539,773754674,5,4,1,10,18,0,18,0,0,0,2.0,5.722222222222222,12.0,17,1
540,776124068,6,6,5,36,56,0,52,3,0,1,3.0,12.446428571428571,54.0,56,0
541,780247657,1,1,2,2,3,0,3,0,0,0,2.0,6.0,10.0,0,3
542,781080155,2,2,2,6,10,0,9,1,0,0,7.0,39.6,132.0,8,2
543,781425801,3,1,12,17,29,0,28,1,0,0,30.0,177.68965517241378,1027.0,13,16
544,786530316,32,21,12,182,513,0,502,9,0,2,2.0,14.82066276803119,318.0,472,41
545,787982927,1,1,1,1,1,0,1,0,0,0,8.0,8.0,8.0,1,0
546,788107748,2,2,2,13,13,0,13,0,0,0,13.0,20.153846153846153,42.0,10,3
547,788296577,1,1,1,7,13,0,13,0,0,0,9.0,18.846153846153847,40.0,11,2
548,788598828,1,1,1,2,3,0,3,0,0,0,2.0,3.3333333333333335,5.0,3,0
549,789811064,2,1,3,5,13,0,12,1,0,0,3.0,20.307692307692307,98.0,5,8
550,791017509,7,3,1,12,24,0,24,0,0,0,2.0,8.875,36.0,13,11
551,792801065,5,1,2,12,36,0,36,0,0,0,4.0,36.0,116.0,21,15
552,795980275,7,2,9,23,46,0,46,0,0,0,4.0,25.456521739130434,98.0,36,10
553,796671881,2,1,4,7,7,0,7,0,0,0,27.0,62.714285714285715,130.0,1,6
554,797124015,1,1,1,7,13,0,13,0,0,0,6.0,34.69230769230769,80.0,12,1
555,797437591,8,5,1,14,29,0,29,0,0,0,5.0,20.17241379310345,59.0,17,12
556,802443764,1,1,5,5,5,0,5,0,0,0,38.0,112.0,215.0,1,4
557,802721143,1,1,2,3,8,0,4,4,0,0,7.0,35.5,73.0,3,5
558,803351638,1,1,2,3,8,0,8,0,0,0,15.0,20.5,28.0,6,2
559,804207073,2,2,5,15,15,0,15,0,0,0,9.0,52.733333333333334,158.0,9,6
560,805821527,2,1,3,6,11,0,11,0,0,0,8.0,16.90909090909091,31.0,6,5
561,805837271,1,1,1,7,14,0,14,0,0,0,4.0,19.857142857142858,35.0,13,1
562,806173495,14,5,21,40,80,0,78,2,0,0,5.0,22.2875,64.0,28,52
563,807212622,3,3,6,9,22,0,22,0,0,0,6.0,15.0,45.0,8,14
564,813959761,1,1,3,3,3,0,3,0,0,0,27.0,64.33333333333333,118.0,0,3
565,814053455,1,1,1,9,9,0,9,0,0,0,2.0,8.555555555555555,24.0,1,8
566,814357971,1,1,2,3,6,0,6,0,0,0,2.0,4.333333333333333,8.0,2,4
567,816331564,23,12,3,22,61,0,60,1,0,0,3.0,10.065573770491802,51.0,40,21
568,818434520,1,1,2,2,6,0,6,0,0,0,5.0,22.333333333333332,71.0,5,1
569,819308544,1,1,4,3,8,0,8,0,0,0,6.0,22.25,43.0,6,2
570,819645267,4,1,6,12,25,0,25,0,0,0,5.0,41.16,276.0,9,16
571,820945063,41,15,21,60,143,0,139,4,0,0,2.0,8.461538461538462,74.0,108,35
572,821925661,3,1,5,5,17,0,17,0,0,0,6.0,12.470588235294118,23.0,15,2
573,824845008,32,7,41,102,276,0,256,2,11,7,2.0,21.840579710144926,463.0,194,82
574,825900923,1,1,1,1,1,0,1,0,0,0,53.0,53.0,53.0,0,1
575,827732726,8,4,16,39,95,0,92,0,2,1,3.0,26.49473684210526,140.0,40,55
576,828881433,3,1,3,10,29,0,29,0,0,0,2.0,11.379310344827585,37.0,11,18
577,829536017,2,2,2,10,19,0,19,0,0,0,5.0,29.894736842105264,82.0,19,0
578,830734803,1,1,2,8,8,0,8,0,0,0,12.0,17.625,33.0,2,6
579,834087796,2,2,3,10,19,0,19,0,0,0,9.0,21.31578947368421,57.0,12,7
580,835974946,1,1,2,3,5,0,5,0,0,0,13.0,31.8,76.0,1,4
581,836075479,1,1,1,7,13,0,13,0,0,0,3.0,9.076923076923077,16.0,11,2
582,837959786,1,1,1,5,9,0,9,0,0,0,21.0,41.55555555555556,95.0,7,2
583,840541787,19,17,27,75,156,0,153,0,2,1,3.0,13.211538461538462,64.0,112,44
584,840642928,1,1,1,2,2,0,2,0,0,0,3.0,6.0,9.0,0,2
585,841193475,21,11,5,26,68,0,68,0,0,0,3.0,10.882352941176471,41.0,59,9
586,841802709,45,14,28,77,315,0,313,2,0,0,2.0,8.019047619047619,49.0,153,162
587,843209413,10,7,29,43,79,0,79,0,0,0,4.0,15.215189873417721,44.0,36,43
588,844671388,6,4,2,24,40,0,39,1,0,0,2.0,17.825,77.0,19,21
589,845496418,5,5,11,36,49,0,49,0,0,0,5.0,22.122448979591837,140.0,28,21
590,846107690,2,1,3,4,10,0,10,0,0,0,5.0,10.7,20.0,4,6
591,846910807,2,2,4,4,4,0,4,0,0,0,11.0,26.75,47.0,4,0
592,850618810,3,3,7,20,32,0,29,0,3,0,12.0,48.53125,137.0,23,9
593,851345186,4,2,2,3,11,0,11,0,0,0,3.0,11.272727272727273,33.0,11,0
594,851667881,2,1,2,4,10,0,10,0,0,0,4.0,15.1,43.0,7,3
595,852454428,1,1,1,2,4,0,4,0,0,0,10.0,39.75,114.0,1,3
596,852576324,1,1,2,7,13,0,13,0,0,0,6.0,18.46153846153846,44.0,10,3
597,855292848,2,1,1,2,4,0,4,0,0,0,8.0,31.0,71.0,0,4
598,855463368,2,1,2,9,19,0,19,0,0,0,3.0,30.105263157894736,180.0,10,9
599,856300615,1,1,3,4,7,0,7,0,0,0,6.0,37.42857142857143,82.0,3,4
600,857289934,1,1,1,3,6,0,6,0,0,0,15.0,22.333333333333332,39.0,4,2
601,858903025,4,3,4,18,25,0,25,0,0,0,8.0,29.36,112.0,9,16
602,861397113,5,3,9,23,42,0,42,0,0,0,3.0,23.976190476190474,94.0,15,27
603,864900603,8,6,13,16,26,1,27,0,0,0,2.0,3.5555555555555554,8.0,5,22
604,865017519,6,6,19,38,60,0,49,6,3,2,6.0,26.916666666666668,92.0,34,26
605,865540633,15,5,10,31,67,0,63,4,0,0,2.0,17.223880597014926,73.0,16,51
606,865920985,1,1,2,2,2,0,2,0,0,0,18.0,19.0,20.0,0,2
607,869202404,7,2,6,7,18,0,18,0,0,0,2.0,13.333333333333334,49.0,4,14
608,870149644,1,1,1,2,5,0,3,2,0,0,15.0,20.8,26.0,4,1
609,871239063,3,2,4,11,20,0,20,0,0,0,1.0,6.7,11.0,5,15
610,872344414,3,2,6,6,15,0,15,0,0,0,5.0,11.533333333333333,21.0,13,2
611,872858782,1,1,2,2,3,0,3,0,0,0,12.0,25.0,47.0,1,2
612,873808792,66,28,58,175,449,0,418,14,17,0,2.0,12.494432071269488,72.0,313,136
613,874390028,1,1,1,1,1,0,1,0,0,0,8.0,8.0,8.0,0,1
614,875675372,15,4,13,34,66,3,65,4,0,0,5.0,18.318840579710145,111.0,28,41
615,878903223,1,1,1,1,1,0,1,0,0,0,21.0,21.0,21.0,0,1
616,883278456,1,1,2,2,3,0,2,1,0,0,8.0,13.333333333333334,22.0,0,3
617,884219024,8,6,14,26,63,0,51,10,1,1,5.0,31.285714285714285,115.0,37,26
618,885749560,1,1,5,6,6,0,6,0,0,0,7.0,14.833333333333334,27.0,4,2
619,892551859,3,2,3,5,9,0,8,1,0,0,5.0,13.333333333333334,23.0,4,5
620,892788018,10,7,5,39,83,0,83,0,0,0,2.0,6.132530120481928,33.0,72,11
621,892791837,1,1,1,1,2,0,2,0,0,0,10.0,11.5,13.0,1,1
622,895944708,1,1,4,3,5,0,5,0,0,0,19.0,28.8,38.0,2,3
623,896514770,4,2,2,21,43,0,43,0,0,0,4.0,16.511627906976745,71.0,33,10
624,898380606,1,1,3,4,8,0,8,0,0,0,8.0,30.875,94.0,8,0
